"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2007";2.32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2008";2.49;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2009";2.84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2010";3.11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2011";3.25;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2012";3.63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2013";3.46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2014";3.58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2015";3.76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2016";4.07;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2017";4.32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2018";4.09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"herbata czarna. liściasta - za 100g";"cena";"2019";7.63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2006";13.12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2007";13.53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2008";13.57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2009";14.19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2010";14.88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2011";16.01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2012";16.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2013";16.87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2014";18.13;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2015";18.06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2016";18.59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2017";19.84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2018";20.72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ciepła woda - za 1m3";"cena";"2019";21.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2013";5.66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2014";5.40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2015";4.58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2016";3.82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2017";4.78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2018";4.62;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2019";5.14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2006";12.60;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2007";13.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2008";13.36;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2009";14.14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2010";14.74;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2011";14.86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2012";15.79;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2013";16.14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2014";17.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2015";17.64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2016";18.10;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2017";19.37;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2018";19.69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"bilet do kina";"cena";"2019";20.81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2006";2.03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2007";1.98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2008";1.86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2009";1.80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2010";2.01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2011";1.95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2012";1.98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2013";2.04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2014";2.04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2015";1.99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2016";2.04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2017";2.90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2006";10.95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2007";11.88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2008";13.61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2009";12.98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2010";14.73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2011";14.25;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2012";16.27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2013";17.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2014";14.24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2015";16.95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2016";17.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";1.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";1.81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";1.77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2010";1.75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2011";1.80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2012";2.46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2013";2.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2014";2.65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2015";2.60;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2016";2.41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2017";2.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2018";2.56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2019";2.72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0.65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2006";2.97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2007";3.03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2008";4.09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2009";3.43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2010";4.03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2011";4.36;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2012";4.66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2013";4.46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2014";4.74;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2015";4.40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2016";4.05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2017";5.14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2018";6.17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2019";6.39;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2006";1.83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2007";1.84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2008";1.85;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2009";2.44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2010";1.98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2011";2.62;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2012";2.14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2013";2.03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2014";2.09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2015";2.06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2016";2.69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2017";1.90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2018";2.39;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"marchew - za 1 kg";"cena";"2019";3.28;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2006";2.27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2007";2.35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2008";2.57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2009";2.86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2010";3.19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2011";3.28;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2012";3.71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2013";3.49;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2014";3.68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2015";3.79;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2016";4.10;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2017";4.19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2018";4.12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"herbata czarna. liściasta - za 100g";"cena";"2019";8.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2006";13.12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2007";13.53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2008";13.79;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2009";13.88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2010";15.17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2011";16.20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2012";16.51;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2013";16.58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2014";18.09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2015";18.18;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2016";18.53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2017";20.01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2018";20.72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2019";21.33;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2013";5.77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2014";5.43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2015";4.80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2016";3.98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2017";4.69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2018";4.60;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2019";5.20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2006";12.73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2007";13.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2008";13.29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2009";14.21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2010";14.92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2011";14.86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2012";15.57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2013";16.14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2014";17.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2015";17.71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2016";18.10;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2017";19.44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2018";19.69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"bilet do kina";"cena";"2019";20.81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2006";2.11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2007";1.95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2008";1.86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2009";1.84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2010";2.01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2011";2.02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2012";1.97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2013";2.08;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2014";2.03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2015";1.94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2016";2.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2017";2.32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2006";11.31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2007";12.20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2008";13.37;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2009";13.29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2010";15.86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2011";16.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2012";15.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2013";17.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2014";14.99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2015";16.95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2016";0.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";1.46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";1.83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";1.76;"zł";"";
